election,election_date,precinct_code,precinct_name,contest,choice,votes,vote_pct,row_type
2019 General Election,2019-11-05,0027,Lima 7C,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0027,Lima 7C,For President of City Council - Lima,Josiah Mathews,46,,choice
2019 General Election,2019-11-05,0027,Lima 7C,For President of City Council - Lima,John G. Nixon,108,,choice
2019 General Election,2019-11-05,0027,Lima 7C,For President of City Council - Lima,Total Votes Cast,154,,tally
2019 General Election,2019-11-05,0027,Lima 7C,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0027,Lima 7C,For President of City Council - Lima,Undervotes,4,,tally
2019 General Election,2019-11-05,0027,Lima 7C,For President of City Council - Lima,Contest Totals,158,,tally
2019 General Election,2019-11-05,0027,Lima 7C,For Member of Board of Education - Lima,Sandra J. Monfort,120,,choice
2019 General Election,2019-11-05,0027,Lima 7C,For Member of Board of Education - Lima,Maralee Sullivan,73,,choice
2019 General Election,2019-11-05,0027,Lima 7C,For Member of Board of Education - Lima,Write-In Totals,6,,tally
2019 General Election,2019-11-05,0027,Lima 7C,For Member of Board of Education - Lima,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0027,Lima 7C,For Member of Board of Education - Lima,Write-In: Sally Windle,5,,choice
2019 General Election,2019-11-05,0027,Lima 7C,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0027,Lima 7C,For Member of Board of Education - Lima,Total Votes Cast,199,,tally
2019 General Election,2019-11-05,0027,Lima 7C,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0027,Lima 7C,For Member of Board of Education - Lima,Undervotes,275,,tally
2019 General Election,2019-11-05,0027,Lima 7C,For Member of Board of Education - Lima,Contest Totals,474,,tally
2019 General Election,2019-11-05,0028,Amanda E,STATISTICS,Ballots Cast - Total,117,,choice
2019 General Election,2019-11-05,0028,Amanda E,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0028,Amanda E,For Township Trustee - Amanda,Brad J. Core,104,,choice
2019 General Election,2019-11-05,0028,Amanda E,For Township Trustee - Amanda,Total Votes Cast,104,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Township Trustee - Amanda,Overvotes,0,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Township Trustee - Amanda,Undervotes,13,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Township Trustee - Amanda,Contest Totals,117,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Township Fiscal Officer - Amanda,Brenda L. Core,103,,choice
2019 General Election,2019-11-05,0028,Amanda E,For Township Fiscal Officer - Amanda,Total Votes Cast,103,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Township Fiscal Officer - Amanda,Overvotes,0,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Township Fiscal Officer - Amanda,Undervotes,14,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Township Fiscal Officer - Amanda,Contest Totals,117,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Member of Governing Board of ESC - Allen,Ann Best,96,,choice
2019 General Election,2019-11-05,0028,Amanda E,For Member of Governing Board of ESC - Allen,Total Votes Cast,96,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Member of Governing Board of ESC - Allen,Overvotes,0,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Member of Governing Board of ESC - Allen,Undervotes,138,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Member of Governing Board of ESC - Allen,Contest Totals,234,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Member of Board of Education - Shawnee,Mike Carpenter,34,,choice
2019 General Election,2019-11-05,0028,Amanda E,For Member of Board of Education - Shawnee,Rob Loescher,30,,choice
2019 General Election,2019-11-05,0028,Amanda E,For Member of Board of Education - Shawnee,Total Votes Cast,64,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Member of Board of Education - Shawnee,Overvotes,0,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Member of Board of Education - Shawnee,Undervotes,36,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Member of Board of Education - Shawnee,Contest Totals,100,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Member of Board of Education - Spencerville,Spencer R. Clum,44,,choice
2019 General Election,2019-11-05,0028,Amanda E,For Member of Board of Education - Spencerville,Lori Ringwald,53,,choice
2019 General Election,2019-11-05,0028,Amanda E,For Member of Board of Education - Spencerville,Total Votes Cast,97,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Member of Board of Education - Spencerville,Overvotes,0,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Member of Board of Education - Spencerville,Undervotes,37,,tally
2019 General Election,2019-11-05,0028,Amanda E,For Member of Board of Education - Spencerville,Contest Totals,134,,tally
2019 General Election,2019-11-05,0029,Amanda N,STATISTICS,Ballots Cast - Total,70,,choice
2019 General Election,2019-11-05,0029,Amanda N,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0029,Amanda N,For Township Trustee - Amanda,Brad J. Core,66,,choice
2019 General Election,2019-11-05,0029,Amanda N,For Township Trustee - Amanda,Total Votes Cast,66,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Township Trustee - Amanda,Overvotes,0,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Township Trustee - Amanda,Undervotes,4,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Township Trustee - Amanda,Contest Totals,70,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Township Fiscal Officer - Amanda,Brenda L. Core,65,,choice
2019 General Election,2019-11-05,0029,Amanda N,For Township Fiscal Officer - Amanda,Total Votes Cast,65,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Township Fiscal Officer - Amanda,Overvotes,0,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Township Fiscal Officer - Amanda,Undervotes,5,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Township Fiscal Officer - Amanda,Contest Totals,70,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Governing Board of ESC - Allen,Ann Best,62,,choice
2019 General Election,2019-11-05,0029,Amanda N,For Member of Governing Board of ESC - Allen,Total Votes Cast,62,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Governing Board of ESC - Allen,Overvotes,0,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Governing Board of ESC - Allen,Undervotes,78,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Governing Board of ESC - Allen,Contest Totals,140,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Elida,Pat Schymanski,25,,choice
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Elida,Brenda Stocker,27,,choice
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Elida,Total Votes Cast,52,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Elida,Overvotes,0,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Elida,Undervotes,18,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Elida,Contest Totals,70,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Shawnee,Mike Carpenter,0,,choice
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Shawnee,Rob Loescher,0,,choice
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Shawnee,Total Votes Cast,0,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Shawnee,Overvotes,0,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Shawnee,Undervotes,0,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Shawnee,Contest Totals,0,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Spencerville,Spencer R. Clum,26,,choice
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Spencerville,Lori Ringwald,28,,choice
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Spencerville,Total Votes Cast,54,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Spencerville,Overvotes,0,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Spencerville,Undervotes,16,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Spencerville,Contest Totals,70,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Spencerville,For the Tax Levy,40,,choice
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Spencerville,Against the Tax Levy,30,,choice
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Spencerville,Total Votes Cast,70,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Spencerville,Overvotes,0,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Spencerville,Undervotes,0,,tally
2019 General Election,2019-11-05,0029,Amanda N,For Member of Board of Education - Spencerville,Contest Totals,70,,tally
2019 General Election,2019-11-05,0030,Elida A,STATISTICS,Ballots Cast - Total,183,,choice
2019 General Election,2019-11-05,0030,Elida A,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0030,Elida A,For Mayor - Elida,Kim M. Hardy,65,,choice
2019 General Election,2019-11-05,0030,Elida A,For Mayor - Elida,Claude R. Paxton,114,,choice
2019 General Election,2019-11-05,0030,Elida A,For Mayor - Elida,Total Votes Cast,179,,tally
2019 General Election,2019-11-05,0030,Elida A,For Mayor - Elida,Overvotes,0,,tally
2019 General Election,2019-11-05,0030,Elida A,For Mayor - Elida,Undervotes,4,,tally
2019 General Election,2019-11-05,0030,Elida A,For Mayor - Elida,Contest Totals,183,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Council - Elida,Jon Toby Jenkins,162,,choice
2019 General Election,2019-11-05,0030,Elida A,For Member of Council - Elida,Total Votes Cast,162,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Council - Elida,Overvotes,0,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Council - Elida,Undervotes,204,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Council - Elida,Contest Totals,366,,tally
2019 General Election,2019-11-05,0030,Elida A,For Township Trustee - American,Larry K. Vandemark,148,,choice
2019 General Election,2019-11-05,0030,Elida A,For Township Trustee - American,Total Votes Cast,148,,tally
2019 General Election,2019-11-05,0030,Elida A,For Township Trustee - American,Overvotes,0,,tally
2019 General Election,2019-11-05,0030,Elida A,For Township Trustee - American,Undervotes,35,,tally
2019 General Election,2019-11-05,0030,Elida A,For Township Trustee - American,Contest Totals,183,,tally
2019 General Election,2019-11-05,0030,Elida A,For Township Fiscal Officer - American,Brady M. Overholt,154,,choice
2019 General Election,2019-11-05,0030,Elida A,For Township Fiscal Officer - American,Total Votes Cast,154,,tally
2019 General Election,2019-11-05,0030,Elida A,For Township Fiscal Officer - American,Overvotes,0,,tally
2019 General Election,2019-11-05,0030,Elida A,For Township Fiscal Officer - American,Undervotes,29,,tally
2019 General Election,2019-11-05,0030,Elida A,For Township Fiscal Officer - American,Contest Totals,183,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Governing Board of ESC - Allen,Ann Best,141,,choice
2019 General Election,2019-11-05,0030,Elida A,For Member of Governing Board of ESC - Allen,Total Votes Cast,141,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Governing Board of ESC - Allen,Overvotes,0,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Governing Board of ESC - Allen,Undervotes,225,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Governing Board of ESC - Allen,Contest Totals,366,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Board of Education - Elida,Pat Schymanski,117,,choice
2019 General Election,2019-11-05,0030,Elida A,For Member of Board of Education - Elida,Brenda Stocker,122,,choice
2019 General Election,2019-11-05,0030,Elida A,For Member of Board of Education - Elida,Total Votes Cast,239,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Board of Education - Elida,Overvotes,0,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Board of Education - Elida,Undervotes,127,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Board of Education - Elida,Contest Totals,366,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Board of Education - Elida,For the Tax Levy,117,,choice
2019 General Election,2019-11-05,0030,Elida A,For Member of Board of Education - Elida,Against the Tax Levy,64,,choice
2019 General Election,2019-11-05,0030,Elida A,For Member of Board of Education - Elida,Total Votes Cast,181,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Board of Education - Elida,Overvotes,0,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Board of Education - Elida,Undervotes,2,,tally
2019 General Election,2019-11-05,0030,Elida A,For Member of Board of Education - Elida,Contest Totals,183,,tally
2019 General Election,2019-11-05,0030,Elida A,Village of Elida - Electric Aggregation,Yes,108,,choice
2019 General Election,2019-11-05,0030,Elida A,Village of Elida - Electric Aggregation,No,69,,choice
2019 General Election,2019-11-05,0030,Elida A,Village of Elida - Electric Aggregation,Total Votes Cast,177,,tally
2019 General Election,2019-11-05,0030,Elida A,Village of Elida - Electric Aggregation,Overvotes,0,,tally
2019 General Election,2019-11-05,0030,Elida A,Village of Elida - Electric Aggregation,Undervotes,6,,tally
2019 General Election,2019-11-05,0030,Elida A,Village of Elida - Electric Aggregation,Contest Totals,183,,tally
2019 General Election,2019-11-05,0031,Elida B,STATISTICS,Ballots Cast - Total,205,,choice
2019 General Election,2019-11-05,0031,Elida B,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0031,Elida B,For Mayor - Elida,Kim M. Hardy,96,,choice
2019 General Election,2019-11-05,0031,Elida B,For Mayor - Elida,Claude R. Paxton,103,,choice
2019 General Election,2019-11-05,0031,Elida B,For Mayor - Elida,Total Votes Cast,199,,tally
2019 General Election,2019-11-05,0031,Elida B,For Mayor - Elida,Overvotes,1,,tally
2019 General Election,2019-11-05,0031,Elida B,For Mayor - Elida,Undervotes,5,,tally
2019 General Election,2019-11-05,0031,Elida B,For Mayor - Elida,Contest Totals,205,,tally
2019 General Election,2019-11-05,0031,Elida B,For Member of Council - Elida,Jon Toby Jenkins,179,,choice
2019 General Election,2019-11-05,0031,Elida B,For Member of Council - Elida,Total Votes Cast,179,,tally
2019 General Election,2019-11-05,0031,Elida B,For Member of Council - Elida,Overvotes,0,,tally
2019 General Election,2019-11-05,0031,Elida B,For Member of Council - Elida,Undervotes,231,,tally
